Field (Oe),Channel 1 Resistance (Ohm),Channel 1 Voltage (V),Channel 2 Resistance (Ohm),Channel 2 Voltage (V),Temperature (K),Current (A)
3000.0,-2025.491935,-0.0405098387,-92530.67,-1.8506134,300.0,20.0e-6
