97763.81165452654
199842.8262226847
317061.24661810615
454633.07284079085
579649.3048907388
709265.94276795
832081.9864724246
950254.4360041625
1069518.2913631634
1182420.5525494278
1284473.2195629552
1386423.2924037464
1476563.7710718
1571041.655567118
1656358.9458896983
1735480.642039542
1804676.7440166501
1883001.2518210206
1947277.1654526535
2012912.4849115517
2072022.2101977114
2127332.3413111344
2176678.878251821
2226027.8210197724
2271126.1696149856
2311676.9240374602
2350396.0842872
2391854.6503642052
2424916.622268472
2451813.0
2483974.7835587934
2511953.972944852
2541814.5681581683
2564929.5691987537
