484187.1550468262
536535.098855359
563291.6201873049
576531.7190426639
588662.395421436
597201.6493236213
604477.4807492197
610807.8896982311
617313.8761706557
622251.4401664934
626964.5816857442
630691.3007284077
633760.5972944852
636047.4713839749
638146.9229968786
640250.9521331945
642067.5587929245
643865.7429760676
644374.5046826228
645361.8439125922
646223.7606659736
647685.2549427673
648735.3267429769
649447.9760665968
650448.2029136308
650469.0072840787
650953.3891779408
651328.3485952131
652300.8855358995
652455.0
653039.6919875145
653251.9614984393
653292.8085327782
653718.2330905311
